timestamp,open,high,low,close,volume
2025-09-23 15:29:59,16120.0,16325.0,16031.0,16097.0,873108
2025-09-22 09:15:00,15879.0,16000.0,15779.0,15816.0,302234
2025-09-19 09:15:00,16000.0,16060.0,15811.0,15864.0,652443
2025-09-18 09:15:00,15916.0,15939.0,15703.0,15817.0,642175
2025-09-17 09:15:00,15592.0,15818.0,15570.0,15801.0,624986
2025-09-16 09:15:00,15300.0,15594.0,15284.0,15573.0,381944
2025-09-15 09:15:00,15350.0,15378.0,15249.0,15265.0,170587
2025-09-12 09:15:00,15160.0,15373.0,15153.0,15325.0,420101
2025-09-11 09:15:00,15111.0,15191.0,15038.0,15095.0,657161
2025-09-10 09:15:00,15366.0,15384.0,15072.0,15108.0,489062
2025-09-09 09:15:00,15249.0,15384.0,15201.0,15365.0,605860
2025-09-08 09:15:00,14921.0,15319.0,14850.0,15258.0,691077
2025-09-05 09:15:00,14740.0,14957.0,14701.0,14895.0,473806
2025-09-04 09:15:00,15240.0,15240.0,14630.0,14662.0,784369
2025-09-03 09:15:00,14875.0,14991.0,14750.0,14927.0,561656
2025-09-02 09:15:00,14859.0,14934.0,14783.0,14842.0,379167
2025-09-01 09:15:00,14790.0,14938.0,14654.0,14887.0,572927
2025-08-29 09:15:00,14750.0,14850.0,14692.0,14791.0,621560
2025-08-28 09:15:00,14895.0,14895.0,14625.0,14752.0,666635
2025-08-27 09:15:00,14714.0,14714.0,14714.0,14714.0,0
2025-08-26 09:15:00,14452.0,14825.0,14391.0,14714.0,962974
2025-08-25 09:15:00,14401.0,14478.0,14280.0,14452.0,357110
2025-08-22 09:15:00,14349.0,14370.0,14230.0,14349.0,458935
2025-08-21 09:15:00,14219.0,14401.0,14156.0,14280.0,513460
2025-08-20 09:15:00,14362.0,14362.0,14200.0,14221.0,391425
2025-08-19 09:15:00,14070.0,14270.0,13979.0,14250.0,906623
2025-08-18 09:15:00,13703.0,14125.0,13664.0,14068.0,2154781
2025-08-14 09:15:00,12864.0,12956.0,12825.0,12936.0,318580
2025-08-13 09:15:00,12840.0,12925.0,12752.0,12834.0,252065
2025-08-12 09:15:00,12620.0,12959.0,12606.0,12840.0,504476
2025-08-11 09:15:00,12585.0,12734.0,12482.0,12597.0,187230
2025-08-08 09:15:00,12630.0,12725.0,12564.0,12590.0,247048
2025-08-07 09:15:00,12525.0,12654.0,12429.0,12632.0,173393
2025-08-06 09:15:00,12570.0,12619.0,12483.0,12524.0,151608
2025-08-05 09:15:00,12400.0,12577.0,12370.0,12537.0,233560
2025-08-04 09:15:00,12326.0,12425.0,12225.0,12365.0,255693
2025-08-01 09:15:00,12521.0,12779.0,12273.0,12302.0,346024
2025-07-31 09:15:00,12506.0,12760.0,12464.0,12608.0,709783
2025-07-30 09:15:00,12431.0,12643.0,12420.0,12618.0,203847
2025-07-29 09:15:00,12340.0,12507.0,12268.0,12469.0,285115
2025-07-28 09:15:00,12371.0,12535.0,12302.0,12340.0,292879
2025-07-25 09:15:00,12545.0,12557.0,12357.0,12404.0,260700
2025-07-24 09:15:00,12648.0,12661.0,12519.0,12557.0,157163
2025-07-23 09:15:00,12540.0,12719.0,12540.0,12627.0,342005
2025-07-22 09:15:00,12449.0,12530.0,12319.0,12492.0,169006
2025-07-21 09:15:00,12431.0,12478.0,12342.0,12405.0,232066
2025-07-18 09:15:00,12525.0,12527.0,12370.0,12419.0,124068
2025-07-17 09:15:00,12569.0,12627.0,12463.0,12476.0,189207
2025-07-16 09:15:00,12536.0,12571.0,12439.0,12564.0,204480
2025-07-15 09:15:00,12481.0,12598.0,12481.0,12536.0,147377
2025-07-14 09:15:00,12590.0,12616.0,12431.0,12514.0,246737
2025-07-11 09:15:00,12640.0,12685.0,12521.0,12574.0,194420
2025-07-10 09:15:00,12500.0,12670.0,12401.0,12650.0,277325
2025-07-09 09:15:00,12435.0,12540.0,12430.0,12470.0,174203
2025-07-08 09:15:00,12525.0,12555.0,12359.0,12414.0,241050
2025-07-07 09:15:00,12647.0,12670.0,12471.0,12520.0,220116
2025-07-04 09:15:00,12715.0,12748.0,12608.0,12646.0,225607
2025-07-03 09:15:00,12630.0,12820.0,12590.0,12752.0,606221
2025-07-02 09:15:00,12380.0,12643.0,12359.0,12622.0,609735
2025-07-01 09:15:00,12450.0,12459.0,12320.0,12442.0,283481
2025-06-30 09:15:00,12667.0,12675.0,12332.0,12400.0,448956
2025-06-27 09:15:00,12750.0,12799.0,12621.0,12642.0,346403
2025-06-26 09:15:00,12780.0,12848.0,12689.0,12715.0,354735
2025-06-25 09:15:00,12684.0,12807.0,12617.0,12767.0,316536
2025-06-24 09:15:00,12830.0,12855.0,12553.0,12611.0,332717
2025-06-23 09:15:00,12771.0,12786.0,12666.0,12699.0,192037
2025-06-20 09:15:00,12809.0,12890.0,12728.0,12791.0,652128
2025-06-19 09:15:00,12750.0,12825.0,12714.0,12806.0,339117
2025-06-18 09:15:00,12620.0,12880.0,12550.0,12748.0,467738
2025-06-17 09:15:00,12529.0,12615.0,12470.0,12595.0,226597
2025-06-16 09:15:00,12404.0,12567.0,12336.0,12530.0,184242
2025-06-13 09:15:00,12200.0,12425.0,12176.0,12408.0,385493
2025-06-12 09:15:00,12459.0,12490.0,12307.0,12390.0,347339
2025-06-11 09:15:00,12470.0,12560.0,12427.0,12452.0,306061
2025-06-10 09:15:00,12660.0,12744.0,12461.0,12520.0,325292
2025-06-09 09:15:00,12505.0,12660.0,12466.0,12637.0,323443
2025-06-06 09:15:00,12139.0,12535.0,12100.0,12462.0,456129
2025-06-05 09:15:00,12200.0,12257.0,12016.0,12126.0,319783
2025-06-04 09:15:00,12128.0,12245.0,12128.0,12163.0,205846
2025-06-03 09:15:00,12273.0,12350.0,12060.0,12128.0,369114
2025-06-02 09:15:00,12161.0,12319.0,12132.0,12290.0,264972
