timestamp,open,high,low,close,volume
2025-09-23 15:30:00,12650.0,12698.0,12361.0,12401.0,403616
2025-09-22 09:15:00,12547.0,12706.0,12542.0,12650.0,499548
2025-09-19 09:15:00,12602.0,12644.0,12484.0,12508.0,571670
2025-09-18 09:15:00,12730.0,12749.0,12562.0,12626.0,190079
2025-09-17 09:15:00,12678.0,12800.0,12614.0,12721.0,264319
2025-09-16 09:15:00,12497.0,12599.0,12446.0,12578.0,189043
2025-09-15 09:15:00,12370.0,12481.0,12324.0,12435.0,179530
2025-09-12 09:15:00,12396.0,12479.0,12343.0,12370.0,153086
2025-09-11 09:15:00,12478.0,12517.0,12360.0,12392.0,132660
2025-09-10 09:15:00,12625.0,12626.0,12420.0,12478.0,175576
2025-09-09 09:15:00,12699.0,12708.0,12533.0,12572.0,240234
2025-09-08 09:15:00,12601.0,12743.0,12601.0,12664.0,126448
2025-09-05 09:15:00,12680.0,12738.0,12530.0,12601.0,153774
2025-09-04 09:15:00,13000.0,13097.0,12634.0,12651.0,305040
2025-09-03 09:15:00,12700.0,12770.0,12657.0,12733.0,140022
2025-09-02 09:15:00,12788.0,12848.0,12687.0,12730.0,214101
2025-09-01 09:15:00,12639.0,12852.0,12636.0,12826.0,214241
2025-08-29 09:15:00,12521.0,12729.0,12521.0,12640.0,177858
2025-08-28 09:15:00,12570.0,12648.0,12472.0,12521.0,283677
2025-08-27 09:15:00,12610.0,12610.0,12610.0,12610.0,0
2025-08-26 09:15:00,12581.0,12770.0,12480.0,12610.0,290322
2025-08-25 09:15:00,12648.0,12731.0,12556.0,12606.0,199190
2025-08-22 09:15:00,12864.0,12864.0,12563.0,12589.0,226948
2025-08-21 09:15:00,12890.0,12906.0,12790.0,12870.0,155457
2025-08-20 09:15:00,12850.0,12930.0,12765.0,12874.0,290957
2025-08-19 09:15:00,12787.0,12880.0,12629.0,12863.0,351252
2025-08-18 09:15:00,12628.0,12904.0,12556.0,12765.0,808480
2025-08-14 09:15:00,12413.0,12428.0,12225.0,12317.0,235741
2025-08-13 09:15:00,12485.0,12517.0,12388.0,12401.0,207359
2025-08-12 09:15:00,12447.0,12530.0,12397.0,12449.0,334100
2025-08-11 09:15:00,12161.0,12425.0,12161.0,12405.0,218605
2025-08-08 09:15:00,12285.0,12315.0,12135.0,12157.0,201770
2025-08-07 09:15:00,12204.0,12309.0,12125.0,12273.0,202031
2025-08-06 09:15:00,12298.0,12390.0,12208.0,12226.0,192086
2025-08-05 09:15:00,12330.0,12378.0,12262.0,12298.0,267535
2025-08-04 09:15:00,12158.0,12290.0,12132.0,12257.0,207875
2025-08-01 09:15:00,12181.0,12289.0,12075.0,12113.0,212570
2025-07-31 09:15:00,12201.0,12329.0,12155.0,12249.0,150379
2025-07-30 09:15:00,12205.0,12381.0,12201.0,12268.0,185681
2025-07-29 09:15:00,12200.0,12262.0,12122.0,12221.0,208446
2025-07-28 09:15:00,12274.0,12368.0,12210.0,12240.0,214107
2025-07-25 09:15:00,12245.0,12345.0,12193.0,12250.0,290381
2025-07-24 09:15:00,12372.0,12399.0,12230.0,12304.0,180080
2025-07-23 09:15:00,12460.0,12515.0,12358.0,12372.0,189617
2025-07-22 09:15:00,12649.0,12699.0,12295.0,12452.0,533617
2025-07-21 09:15:00,12560.0,12714.0,12374.0,12577.0,512521
2025-07-18 09:15:00,12520.0,12558.0,12441.0,12498.0,98339
2025-07-17 09:15:00,12465.0,12548.0,12432.0,12495.0,166142
2025-07-16 09:15:00,12504.0,12515.0,12398.0,12453.0,156311
2025-07-15 09:15:00,12545.0,12545.0,12425.0,12502.0,154124
2025-07-14 09:15:00,12495.0,12579.0,12430.0,12516.0,278918
2025-07-11 09:15:00,12516.0,12637.0,12452.0,12495.0,240034
2025-07-10 09:15:00,12518.0,12667.0,12482.0,12516.0,269323
2025-07-09 09:15:00,12410.0,12580.0,12376.0,12562.0,379924
2025-07-08 09:15:00,12345.0,12495.0,12305.0,12445.0,219226
2025-07-07 09:15:00,12476.0,12500.0,12306.0,12345.0,149939
2025-07-04 09:15:00,12400.0,12542.0,12341.0,12506.0,191516
2025-07-03 09:15:00,12436.0,12575.0,12376.0,12398.0,275755
2025-07-02 09:15:00,12210.0,12527.0,12170.0,12436.0,445829
2025-07-01 09:15:00,12105.0,12225.0,12060.0,12210.0,207437
2025-06-30 09:15:00,12215.0,12271.0,12018.0,12093.0,333104
2025-06-27 09:15:00,11980.0,12246.0,11917.0,12213.0,501287
2025-06-26 09:15:00,11690.0,11986.0,11681.0,11951.0,506580
2025-06-25 09:15:00,11635.0,11771.0,11634.0,11733.0,253134
2025-06-24 09:15:00,11559.0,11824.0,11514.0,11579.0,735700
2025-06-23 09:15:00,11401.0,11490.0,11321.0,11449.0,304907
2025-06-20 09:15:00,11420.0,11525.0,11370.0,11458.0,629895
2025-06-19 09:15:00,11400.0,11485.0,11353.0,11420.0,157757
2025-06-18 09:15:00,11383.0,11479.0,11343.0,11406.0,156816
2025-06-17 09:15:00,11500.0,11509.0,11360.0,11383.0,121415
2025-06-16 09:15:00,11270.0,11518.0,11197.0,11495.0,401104
2025-06-13 09:15:00,11111.0,11250.0,11018.0,11224.0,181355
2025-06-12 09:15:00,11475.0,11505.0,11280.0,11323.0,262530
2025-06-11 09:15:00,11380.0,11518.0,11340.0,11464.0,237747
2025-06-10 09:15:00,11410.0,11484.0,11335.0,11391.0,279918
2025-06-09 09:15:00,11260.0,11318.0,11166.0,11260.0,209231
2025-06-06 09:15:00,11180.0,11311.0,11120.0,11253.0,143723
2025-06-05 09:15:00,11038.0,11180.0,11003.0,11159.0,191183
2025-06-04 09:15:00,11040.0,11055.0,10920.0,11033.0,345047
2025-06-03 09:15:00,11280.0,11292.0,11000.0,11035.0,349615
2025-06-02 09:15:00,11180.0,11219.0,11019.0,11195.0,314936
2025-05-30 09:15:00,11265.0,11310.0,11170.0,11210.0,394181
2025-05-29 09:15:00,11249.0,11337.0,11151.0,11269.0,350206
2025-05-28 09:15:00,11455.0,11470.0,11200.0,11238.0,201200
2025-05-27 09:15:00,11676.0,11722.0,11375.0,11421.0,478345
2025-05-26 09:15:00,11800.0,11884.0,11645.0,11689.0,198003
2025-05-23 09:15:00,11727.0,11875.0,11661.0,11746.0,181463
2025-05-22 09:15:00,11666.0,11700.0,11517.0,11680.0,175370
2025-05-21 09:15:00,11697.0,11910.0,11634.0,11666.0,173017
2025-05-20 09:15:00,11969.0,11980.0,11669.0,11697.0,158934
2025-05-19 09:15:00,11904.0,11991.0,11880.0,11929.0,128237
2025-05-16 09:15:00,11950.0,11990.0,11857.0,11905.0,209706
2025-05-15 09:15:00,11672.0,11932.0,11643.0,11894.0,371371
2025-05-14 09:15:00,11676.0,11741.0,11624.0,11672.0,179337
2025-05-13 09:15:00,11700.0,11748.0,11566.0,11661.0,307678
2025-05-12 09:15:00,11590.0,11767.0,11565.0,11736.0,182795
2025-05-09 09:15:00,11480.0,11558.0,11313.0,11364.0,200270
2025-05-08 09:15:00,11601.0,11740.0,11539.0,11631.0,388912
2025-05-07 09:15:00,11651.0,11700.0,11553.0,11658.0,217460
2025-05-06 09:15:00,11699.0,11729.0,11544.0,11693.0,273048
2025-05-05 09:15:00,11702.0,11728.0,11652.0,11670.0,145699
2025-05-02 09:15:00,11641.0,11750.0,11481.0,11613.0,189474
2025-04-30 09:15:00,11869.0,11925.0,11500.0,11641.0,630392
2025-04-29 09:15:00,12201.0,12222.0,11800.0,11869.0,516495
2025-04-28 09:15:00,12232.0,12339.0,12001.0,12114.0,516745
2025-04-25 09:15:00,12149.0,12304.0,11860.0,12237.0,412558
2025-04-24 09:15:00,11877.0,12188.0,11870.0,12159.0,339743
2025-04-23 09:15:00,12040.0,12040.0,11826.0,11949.0,267716
2025-04-22 09:15:00,11934.0,12017.0,11850.0,11959.0,334667
2025-04-21 09:15:00,11816.0,12110.0,11781.0,11934.0,230595
2025-04-17 09:15:00,11667.0,11922.0,11600.0,11901.0,290473
2025-04-16 09:15:00,11667.0,11827.0,11667.0,11728.0,268150
2025-04-15 09:15:00,11749.0,11749.0,11581.0,11719.0,345260
2025-04-11 09:15:00,11842.349609375,11842.349609375,11454.0498046875,11502.650390625,351037
2025-04-09 09:15:00,11288.849609375,11423.0,11180.0,11397.0498046875,230611
2025-04-08 09:15:00,11317.75,11542.75,11240.7998046875,11270.4501953125,602120
2025-04-07 09:15:00,11200.0,11300.0498046875,11015.0498046875,11191.599609375,484513
2025-04-04 09:15:00,11599.0,11613.5,11421.0,11498.650390625,222191
2025-04-03 09:15:00,11189.0,11650.0498046875,11155.0,11606.599609375,361884
2025-04-02 09:15:00,11360.0,11360.0,11178.099609375,11250.9501953125,376468
2025-04-01 09:15:00,11350.0,11565.650390625,11337.150390625,11378.650390625,263144
2025-03-28 09:15:00,11585.5,11699.0,11458.650390625,11509.5498046875,280960
2025-03-27 09:15:00,11400.5,11629.9501953125,11350.0,11599.599609375,406112
2025-03-26 09:15:00,11381.0,11487.0,11300.0,11402.099609375,401569
2025-03-25 09:15:00,11240.0,11478.849609375,11204.7001953125,11421.2001953125,754457
2025-03-24 09:15:00,11018.9501953125,11077.9501953125,10853.849609375,11051.2001953125,294688
2025-03-21 09:15:00,11019.0,11064.0,10885.650390625,10976.75,656565
2025-03-20 09:15:00,10931.150390625,11240.0,10816.0,10948.150390625,549251
2025-03-19 09:15:00,10710.0,10945.099609375,10700.0,10933.25,269175
2025-03-18 09:15:00,10547.099609375,10547.099609375,10547.099609375,10547.099609375,0
2025-03-17 09:15:00,10546.5,10577.349609375,10448.0,10547.099609375,212061
2025-03-13 09:15:00,10520.0,10520.0,10380.099609375,10452.099609375,219474
2025-03-12 09:15:00,10480.0,10549.7998046875,10362.0,10520.400390625,299765
2025-03-11 09:15:00,10411.0,10508.5498046875,10356.25,10439.25,180753
2025-03-10 09:15:00,10589.0,10645.599609375,10477.0,10520.099609375,165649
2025-03-07 09:15:00,10501.0,10609.599609375,10446.7001953125,10582.400390625,302339
2025-03-06 09:15:00,10539.7998046875,10540.0,10317.2001953125,10493.5,365920
2025-03-05 09:15:00,10387.900390625,10506.7998046875,10295.25,10464.2001953125,310832
2025-03-04 09:15:00,10250.0,10454.7998046875,10240.0,10370.099609375,352922
2025-03-03 09:15:00,10319.25,10621.7998046875,10283.150390625,10340.7998046875,835344
2025-02-28 09:15:00,10490.0,10490.0,10047.849609375,10128.4501953125,1230856
2025-02-27 09:15:00,10800.0,10800.0,10264.400390625,10447.650390625,1722295
2025-02-25 09:15:00,11042.650390625,11054.25,10841.0,10964.150390625,296499
2025-02-24 09:15:00,11008.650390625,11170.0,10975.0498046875,11042.650390625,175294
2025-02-21 09:15:00,11265.0,11290.0,10990.0,11157.25,320240
2025-02-20 09:15:00,11291.099609375,11330.0,11245.2001953125,11287.599609375,142187
2025-02-19 09:15:00,11290.0,11460.0,11231.0,11291.5498046875,157580
2025-02-18 09:15:00,11450.0,11460.599609375,11251.0,11308.900390625,268795
2025-02-17 09:15:00,11219.0,11509.900390625,11043.400390625,11490.099609375,166053
2025-02-14 09:15:00,11589.0,11589.0,11182.0,11263.849609375,279199
2025-02-13 09:15:00,11500.0,11649.900390625,11422.2001953125,11546.4501953125,336128
2025-02-12 09:15:00,11300.0,11599.0,11074.599609375,11478.5,347198
2025-02-11 09:15:00,11497.0,11515.599609375,11240.25,11300.2001953125,301338
2025-02-10 09:15:00,11520.0,11613.7001953125,11490.0,11532.2998046875,262455
2025-02-07 09:15:00,11501.099609375,11733.0,11475.0498046875,11640.599609375,310549
2025-02-06 09:15:00,11577.2001953125,11619.5498046875,11327.7001953125,11477.349609375,308664
2025-02-05 09:15:00,11519.099609375,11632.849609375,11433.0,11585.7001953125,236897
2025-02-04 09:15:00,11200.099609375,11547.849609375,11112.150390625,11519.150390625,314752
2025-02-03 09:15:00,11120.25,11282.7998046875,10951.400390625,11174.650390625,450593
2025-02-01 09:15:00,11544.900390625,11787.0,10798.25,11259.150390625,513602
2025-01-31 09:15:00,11488.650390625,11599.0,11392.150390625,11487.4501953125,361656
2025-01-30 09:15:00,11544.849609375,11612.5,11450.0,11479.400390625,274820
2025-01-29 09:15:00,11296.349609375,11574.9501953125,11260.849609375,11544.849609375,377755
2025-01-28 09:15:00,11215.0,11411.599609375,11066.0,11296.349609375,436707
2025-01-27 09:15:00,11260.0,11360.0,11150.0,11239.5,414994
2025-01-24 09:15:00,11251.0,11609.7001953125,11222.400390625,11285.849609375,545939
2025-01-23 09:15:00,10690.0,11571.4501953125,10689.9501953125,11420.900390625,1510866
2025-01-22 09:15:00,10700.0,10797.7998046875,10606.75,10693.75,249552
2025-01-21 09:15:00,10677.5,10968.0498046875,10642.0498046875,10667.7998046875,593842
2025-01-20 09:15:00,10587.400390625,10652.7998046875,10484.25,10624.4501953125,332061
2025-01-17 09:15:00,10636.2001953125,10723.9501953125,10500.099609375,10580.0,297759
2025-01-16 09:15:00,10590.0,10807.599609375,10550.0,10636.2001953125,375910
2025-01-15 09:15:00,10540.0,10643.400390625,10466.75,10521.650390625,371459
2025-01-14 09:15:00,10570.0,10733.0,10462.0,10483.75,344404
2025-01-13 09:15:00,10700.0,10830.0,10593.400390625,10615.150390625,225902
2025-01-10 09:15:00,11203.25,11287.25,10837.5498046875,10865.2001953125,228618
2025-01-09 09:15:00,11403.5498046875,11432.4501953125,11183.0,11259.7998046875,196555
2025-01-08 09:15:00,11618.5498046875,11629.9501953125,11370.0,11403.5498046875,159583
2025-01-07 09:15:00,11514.9501953125,11635.150390625,11485.150390625,11618.5498046875,197212
2025-01-06 09:15:00,11801.9501953125,11854.75,11450.2001953125,11503.599609375,139820
2025-01-03 09:15:00,11799.0,11861.650390625,11713.0,11786.0,237651
2025-01-02 09:15:00,11500.0,11829.150390625,11455.0498046875,11797.7001953125,267609
2025-01-01 09:15:00,11411.0,11520.900390625,11305.0,11447.0,107951
2024-12-31 09:15:00,11270.0,11465.0,11194.0498046875,11426.349609375,241737
2024-12-30 09:15:00,11419.4501953125,11507.650390625,11239.7001953125,11288.349609375,164726
2024-12-27 09:15:00,11491.599609375,11555.0,11385.0,11406.5498046875,118410
2024-12-26 09:15:00,11390.349609375,11799.0,11334.5,11460.650390625,144283
2024-12-24 09:15:00,11471.0,11587.0498046875,11360.0,11390.349609375,108000
2024-12-23 09:15:00,11520.0,11582.4501953125,11375.0,11472.599609375,149350
2024-12-20 09:15:00,11664.849609375,11748.0,11397.650390625,11422.7998046875,299802
2024-12-19 09:15:00,11638.0,11760.0,11572.0498046875,11670.7998046875,162249
2024-12-18 09:15:00,11775.0,11855.0,11700.0,11763.9501953125,222900
2024-12-17 09:15:00,11930.650390625,11974.150390625,11683.2001953125,11774.9501953125,244639
2024-12-16 09:15:00,12050.0,12145.349609375,11871.0,11942.5,214946
2024-12-13 09:15:00,11800.0,12118.5,11730.0,12083.900390625,408880
2024-12-12 09:15:00,11944.0,11944.0,11790.900390625,11856.9501953125,247809
2024-12-11 09:15:00,11851.0,12065.0,11815.2998046875,11898.5,527029
2024-12-10 09:15:00,11745.0,11807.099609375,11695.0,11745.7998046875,232758
2024-12-09 09:15:00,11858.400390625,11890.0,11718.0,11814.7998046875,268177
2024-12-06 09:15:00,11939.0,11956.349609375,11818.0,11848.5,193324
2024-12-05 09:15:00,11745.0,12001.9501953125,11722.849609375,11932.7998046875,436371
2024-12-04 09:15:00,11866.2001953125,11920.349609375,11748.0498046875,11766.7998046875,306770
2024-12-03 09:15:00,11674.75,11935.0,11624.9501953125,11852.349609375,501811
2024-12-02 09:15:00,11206.7001953125,11780.0,11206.7001953125,11648.5498046875,633694
2024-11-29 09:15:00,10915.0,11233.0,10915.0,11202.150390625,367574
2024-11-28 09:15:00,11174.0,11190.0,10957.599609375,10997.7998046875,326140
2024-11-27 09:15:00,11020.599609375,11188.9501953125,10960.0,11139.900390625,330284
2024-11-26 09:15:00,11457.4501953125,11497.2998046875,11106.0,11121.0498046875,243711
2024-11-25 09:15:00,11450.0,11690.0,11437.25,11457.4501953125,465057
2024-11-22 09:15:00,10999.0,11409.900390625,10931.650390625,11375.2998046875,328426
2024-11-21 09:15:00,10555.0,11005.849609375,10555.0,10954.849609375,256924
2024-11-19 09:15:00,10684.0498046875,10870.0,10657.900390625,10769.5498046875,220357
2024-11-18 09:15:00,10632.099609375,10766.849609375,10580.400390625,10630.900390625,424186
2024-11-14 09:15:00,10726.0,10832.5,10542.5,10728.5,297442
2024-11-13 09:15:00,10803.2998046875,10873.5,10750.0,10782.2001953125,216900
2024-11-12 09:15:00,10970.5,11074.75,10840.0,10892.0,166347
2024-11-11 09:15:00,11015.0,11109.9501953125,10896.0498046875,10970.4501953125,107472
2024-11-08 09:15:00,11029.099609375,11139.349609375,10960.7001953125,11043.349609375,155894
2024-11-07 09:15:00,11241.5498046875,11244.9501953125,11001.099609375,11050.7998046875,326254
2024-11-06 09:15:00,11225.0,11306.900390625,11112.0,11274.400390625,282486
2024-11-05 09:15:00,10983.650390625,11188.0498046875,10973.25,11176.349609375,274422
2024-11-04 09:15:00,11147.0,11156.75,10930.0498046875,11001.849609375,276984
2024-11-01 09:15:00,11079.9501953125,11171.2998046875,11078.5498046875,11145.7998046875,19032
2024-10-31 09:15:00,11156.7998046875,11250.900390625,11042.5498046875,11065.650390625,423687
2024-10-30 09:15:00,11115.0,11230.0,11011.400390625,11205.099609375,239933
2024-10-29 09:15:00,11074.0,11136.9501953125,10917.0498046875,11112.099609375,266761
2024-10-28 09:15:00,11000.0,11199.349609375,10899.599609375,11092.599609375,229113
2024-10-25 09:15:00,11063.7001953125,11115.0,10950.0,10995.2001953125,519646
2024-10-24 09:15:00,10753.0498046875,11085.0,10718.400390625,11043.599609375,341400
2024-10-23 09:15:00,10821.9501953125,10843.650390625,10672.0,10753.0498046875,351717
2024-10-22 09:15:00,10751.0,11080.7998046875,10740.0,10825.150390625,793887
2024-10-21 09:15:00,11050.0,11166.650390625,10771.400390625,10869.2998046875,566667
2024-10-18 09:15:00,11017.2998046875,11139.9501953125,10901.0,11069.2998046875,330703
2024-10-17 09:15:00,11351.0,11363.9501953125,10934.0498046875,11017.2998046875,353330
2024-10-16 09:15:00,11341.0,11412.0,11233.0,11322.2998046875,276811
2024-10-15 09:15:00,11400.0,11432.9501953125,11290.0,11416.900390625,182286
2024-10-14 09:15:00,11399.9501953125,11429.9501953125,11240.0,11300.2998046875,144163
2024-10-11 09:15:00,11390.75,11468.2998046875,11360.2001953125,11421.2998046875,120279
2024-10-10 09:15:00,11439.9501953125,11459.0,11353.5498046875,11430.0498046875,180542
2024-10-09 09:15:00,11404.0498046875,11511.0,11333.0,11350.150390625,286382
2024-10-08 09:15:00,11231.0,11475.0,11231.0,11389.7998046875,447220
2024-10-07 09:15:00,11491.9501953125,11529.9501953125,11192.099609375,11230.349609375,374655
2024-10-04 09:15:00,11700.0,11829.150390625,11380.0,11450.25,357277
2024-10-03 09:15:00,11627.099609375,11930.0,11613.099609375,11724.7998046875,304610
2024-10-01 09:15:00,11802.0,11887.7001953125,11650.25,11837.150390625,324906
2024-09-30 09:15:00,11924.0,11924.0,11774.0498046875,11802.0,405493
2024-09-27 09:15:00,12065.0,12138.0,11924.75,11952.2998046875,404276
2024-09-26 09:15:00,11835.0,12080.0,11767.7998046875,12065.0,277079
2024-09-25 09:15:00,11811.0,11855.599609375,11680.0,11816.2998046875,196686
2024-09-24 09:15:00,11948.099609375,11969.849609375,11740.349609375,11761.650390625,242038
2024-09-23 09:15:00,11835.0,11998.0,11800.0498046875,11962.0498046875,279318
